Title_ID,XMID,Full_Name,XBE_MD5
4541003C,EA06002E,SSX 3 ,3256274E7AC9F808E088E395AFC895AA
4D570018,MW02401A,RoadKill ,373FC2D4F73907FB096AC77D8F59CB7E
4D570018,MW02402E,RoadKill ,C5142FEBCD313707F10909682DBC9F9C
53550008,SU00801J,Bistro Cupid 2 ,7A40527BAAF83C5335B0055758426B56
45410045,EA06901A,MVP Baseball 2004 ,C808309E69DC6A0070D5DC13427B7A7E
45410038,EA05601A,NBA Live 2004 ,0EFFA0C41B1E6E53E5F3AF126BE73E58
45410038,EA05602E,NBA Live 2004 ,1211A13DC3E8B876D2334FAAF5388227
45410048,EA07201A,NFL Street ,33EAF6CE71742A7A8B5F540CFD65AF28
45410048,EA07202E,NFL Street ,17535118A2C9B1B89B3DE89D9974E0F8
4947003C,IG06001K,Unreal II: The Awakening ,27B99F6D6F0C892AD537C29F5237A62B
4947003C,IG06003E,Unreal II: The Awakening ,D65BF01DABB1BC9FC845347D71B0482B
4947003C,IG06002E,Unreal II: The Awakening ,9264FDE83485ED84FDCB98675EA62E0B
4D53004D,MS07703A,NFL Fever 2004 ,C9402B8BE4F3B48A1792833ECA68E059
4D53004D,MS07702J,NFL Fever 2004 ,C0DC93D4729C51AA0A324939CEBC9D43
4D53004D,MS07704E,NFL Fever 2004 ,61015314F018F2B86DE868C0781E77A1
4D570010,MW01601A,NBA Ballers ,5C0CE4537AEA0A855C6EB7EF70D2DA3C
54510005,TQ00501A,Red Faction II ,C26A57F288C8571F7C3376CAFEA66F2F
54510005,TQ00503J,Red Faction II ,312A77813D555367F8EAD6B3D67E2471
54510005,TQ00502E,Red Faction II ,0DB26C810DEE4E23BB2767A6E26918E5
4156000E,AV01409J,True Crime: Streets of LA ,0B402B991D47D8E63673D9F5D181F23A
4156000E,AV01406K,True Crime: Streets of LA ,96EC03F10E64BD1028606AEFBDBF9BD0
4156000E,AV01408E,True Crime: Streets of LA ,AF09A15B5AC87C70F5E12A35B3A1FBAD
4156000E,AV01407E,True Crime: Streets of LA ,73AF872E8BF8EEE21F8CBB78F138FE1E
41560010,AV01604E,Return to Castle Wolfenstein: Tides of War ,271F6BDA7CC9240546B4D0DCFF50157F
41560010,AV01602W,Return to Castle Wolfenstein: Tides of War ,6C5C498B7B6AB76BE501F9E56633CFE9
45410010,EA01601A,The Lord of the Rings: The Two Towers ,E90B9B981E2439FD45C89F60B2ACC429
4C410003,LA00310A,Star Wars: Knights of the Old Republic ,75608BFDEF57794CD5E905CC6810606F
4C410003,LA00301A,Star Wars: Knights of the Old Republic ,4F742472763DF4D4CFE7E76AC9577554
4D530015,MS02105J,Quantum Redshift: kwonteom ledeusipeuteu,D4766662B615735E8372F5D052E5FBBE
4D530064,MS10008W,Halo 2,485FFF33148724EE1F768CC095978B63
4343000E,CC01402W,Auto Modellista ,6451B9E38FD9C567317AE54B35AB5F5D
45410039,EA05702A,Bionicle ,136DFDCFCE77E60E5CDAD0A31A4EE1F2
45410039,EA05701E,Bionicle ,4183586E725DC602121C2C13B1F0C7DF
49470039,IG05702W,Godzilla: Destroy All Monsters Melee ,6E9E286D9E4CFC73568C8A1E9B64CA68
4C410003,LA00302E,Star Wars: Knights of the Old Republic ,B2ADD9BD8672F4E5FF14A715EC109C26
4D440004,MD00401W,Stake: Fortune Fighters ,C498677B7F981EDF5B640327039C41EE
544D0003,TM00301A,Aquaman: Battle for Atlantis ,CCAF10C185BB8110F7D817169CD7342E
55530002,US00203J,Rayman 3: Hoodlum Havoc: hudeuleom daesodong,20E2B0CE0B035F70B2695C43F09572C0
55530002,US00201K,Rayman 3: Hoodlum Havoc ,BA9BE74D10C584046895877F65F32F61
55530002,US00202E,Rayman 3: Hoodlum Havoc ,21C7F3B20DA92D78E826F4425D8C4BC0
4143001B,AC02702E,AFL Live 2004 ,20A561276C231ECB735967E920213E2C
45410043,EA06701A,The Sims: Bustin' Out ,CF9D0550CF0C0F883FC12F86655EB2D1
45410043,EA06704J,The Sims: Bustin' Out ,F7DD44623160CE0B54C4525DC3AC094C
45410043,EA06702E,The Sims: Bustin' Out ,33631F733A22F9AC69396C6493C7B565
4541007B,EA12302A,Need for Speed: Most Wanted,8975933D3E1160D5D8A5B71E951E5C80
4B4E0019,KN02501A,Dance Dance Revolution Ultramix ,64C085705358650116479058B5D78223
4C410008,LA00805A,Gladius ,3D2761BEC7D5450DB7DCAA98F50244FD
4C410008,LA00803E,Gladius ,9A22EA0983E2B3C01A9D219E76DC68FE
4C410008,LA00804E,Gladius ,90F368A866F96D018142CEDC3E05C3E1
4C410008,LA00808E,Gladius ,958063FD1B6A2B6B059F5D07462BEB02
55530009,US00903W,XIII ,55934260278FADAE739A135723061154
4156001B,AV02706E,Soldier of Fortune II: Double Helix ,C17C0759371BA655E43854BB7298FE2B
4156001B,AV02705W,Soldier of Fortune II: Double Helix ,A6F62F92BF51A41423E743B80FF9FA6C
4947000E,IG01401W,Magic: The Gathering: Battlegrounds ,55DE7FB25716D7F4A679FA1834FE9E70
4947003B,IG05901W,Terminator 3: Rise of the Machines ,0DBFB4C4F5F6D16FF1BAFD8BD98E0032
49470072,IG11401J,Magic: The Gathering: Battlegrounds ,C509CAE3E0C06F0DDE5E909DC0F1A8AB
4D490008,MI00801W,Syberia II ,5F841F44303AC44385C254888EE3CC11
5451000E,TQ01402W,Scooby-Doo! Mystery Mayhem ,DB88A74376D851A2B27E6F95C89E7181
5451001F,TQ03101A,Scooby-Doo! Night of 100 Frights ,610F0C339004152F6C680B22990E1607
5655003F,VU06302E,Scarface: The World Is Yours ,7575FCD07FCCB8781F28D896F16546C4
5655003F,VU06301W,Scarface: The World Is Yours ,9775D859631AB228D083C5A4A1E62274
44430002,DC00204L,Arx Fatalis ,7DE5C1BDDC49D3386808602702FE1725
5451000B,TQ01102E,Evil Dead: A Fistful of Boomstick ,F4F656B2BEB1D7A6B0C3261A3BCF832C
5451000B,TQ01103L,Evil Dead: A Fistful of Boomstick ,41145578F7F1128F6E5DEE0EC0A92C40
55530013,US01903J,Tom Clancy's Rainbow Six 3 ,E28913E6D2185E384C6A8B5B3EA55E25
55530013,US01902E,Tom Clancy's Rainbow Six 3 ,B0CF8DAB7359DB0F895DC7AD993DAA8B
55530013,US01901W,Tom Clancy's Rainbow Six 3 ,BFA2240F497D93345EE88767C0096B48
4D490004,MI00403L,Knight's Apprentice: Memorick's Adventures ~ Memorick: The Apprentice Knight ,ED28A703277D76A749CEABA19DD32886
4D490006,MI00602L,Syberia ,A23525BE8338A7FA365DBCD4E2CF43A9
4D57001C,MW02801L,Midway Arcade Treasures ,A2FCE553B5CE8271331038E52807239B
45530005,ES00505J,Deus Ex: Invisible War ,57E65E9641E251E5D86BEDC46408A543
45530005,ES00501K,Deus Ex: Invisible War ,23E29C44BD02F24DC78A0CAF9EE5E621
45530005,ES00504E,Deus Ex: Invisible War ,BD37DC5308DD0195A2CE07DEA010B738
45530005,ES00503E,Deus Ex: Invisible War ,E068D742E37F98347502CCB6B3EC690F
45530005,ES00502E,Deus Ex: Invisible War ,87312F2D996590FCB21BCF7DAF60C232
4D4A000C,MJ01201A,Ultra Bust-A-Move ,8BA14706188546F8A00AFFAF9E1F1A0D
46490002,FI00202E,Futurama ,AB12EC0E66735A031CF04012329208CA
54540073,TT11504A,Grand Theft Auto: Vice City ,11D08956767A5E465576282DF55E2C52
54540073,TT11502J,Grand Theft Auto: Vice City ,EDF219C8E549F0DFBFAEDA6A3F75916C
54540073,TT11505E,Grand Theft Auto: Vice City ,D46A5F7FACB6C7FBDA000E6E8F7DCF96
54540073,TT11507E,Grand Theft Auto: Vice City ,DC8BC28356C48A0E295E7E193A4FD387
56550008,VU00802A,Futurama ,C2D361112497F7EFE7099EDE3281286C
45410042,EA06601A,007: Everything or Nothing ,80AD342F7EA0D5C01AAD8569AAB15876
45410042,EA06604E,007: Everything or Nothing ,A9CF3049A873C0AE7F70B49CF5B21625
45410042,EA06602E,007: Everything or Nothing ,ECBB992989CCCAA27533AAB687C4616A
4D530041,MS06501A,Amped 2 ,EF2F38B29EA379CF3A2BF47095B92BCF
4D530041,MS06503J,Amped 2 ,536CCA286D6DDAF119B69E5393D7A363
4D530041,MS06502E,Amped 2 ,E21330FA961BC4708A4054BD7B567072
4156002A,AV04204J,Call of Duty: Finest Hour ,FD050450233B72B0ABDDA80149C60D04
41430016,AC02201A,Alias ,FAA3F3301F778E1C4AE684FA78FCD2F9
41430016,AC02202E,Alias ,3EA7E683D1D6A7BAAAF1E4A575FEAFFA
434D0010,CM01602E,Colin McRae Rally 04 ,61407716F0D45744F9BD1CA8CF104A04
56550022,VU03406A,Aliens Versus Predator: Extinction ,DF7F06C1D6973D8353AC9E30FD87882D
56550022,VU03405E,Aliens Versus Predator: Extinction ,BA85FC61D8F996303222969938527EEC
42530009,BS00901A,AMF Bowling 2004 ,8261AF0A78F3377274A02F31B5536C92
5451000F,TQ01501A,Alter Echo ,4A0E0D17DD02028D711C8940B97B9081
5451000F,TQ01503E,Alter Echo ,DB75C3DEC6B831D3D361E49B2B7E7503
5451000F,TQ01502E,Alter Echo ,B61F0C91D9471AEA6C45DD0F4B02AD72
54540008,TT00803A,Midnight Club II ,4F6C8CCF195EA8F5769BB1DE43830EE6
54540008,TT00802E,Midnight Club II ,72F48292A4AE414CCACD707CF1D81828
41430018,AC02401A,All-Star Baseball 2004 featuring Derek Jeter ,DD0F8A3A80E30278FADED1A2503F2FA7
4143001C,AC02801A,All-Star Baseball 2005 featuring Derek Jeter ,874F5E98873474F62E14AF2ED5111B54
49470027,IG03902K,Dead Man's Hand ,CDDDD68397DFDF9FF3C9631FB63FFF0B
49470040,IG06401E,Dead Man's Hand ,194B44982A0917D18813F9A6BCC37164
53450022,SE03401A,ESPN NFL Football ,9E6600D695393F20EA939AEB068ECA08
41560018,AV02401A,Pitfall: The Lost Expedition ,76850C31873DA114C78440EF0A69819F
41560018,AV02404E,Pitfall: The Lost Expedition ,FAFF2EC454001B70D46B5AB8868B5938
41560018,AV02403E,Pitfall: The Lost Expedition ,1DB72CCFD3D728F5829C82E6FCBE5E03
41560018,AV02402E,Pitfall: The Lost Expedition ,08B107BE84A8277D5F29193ABDE42B00
41560030,AV04801A,Cabela's Deer Hunt: 2004 Season ,39AA3483AD61E9CC6798CC516C631B5C
4D530036,MS05401K,Counter-Strike ,C1DE9EFC135A555CCDF4A72028F3ABF3
4D530036,MS05402E,Counter-Strike ,6E007EB9C2779A1C54CB2625AC7D7AA9
5345002C,SE04401E,ESPN NFL Football ,FA7E6B859A47F39CB3D9F2D05A64D419
56550021,VU03302K,Jurassic Park: Operation Genesis ,8F9A5A72A42E1356E2959C6497567093
5656000A,VV01001E,Jurassic Park: Operation Genesis ,F5EE5D0A72AC7C0B4B40BCD1B60F3A6A
4C41000B,LA01101A,Star Wars: Jedi Knight: Jedi Academy ,B91D8B8A1D5CE6B612CD987D9945A6D3
4C41000B,LA01103J,Star Wars: Jedi Knight: Jedi Academy ,31EE465F3E5EA13FDA8081D78446A560
4C41000B,LA01102E,Star Wars: Jedi Knight: Jedi Academy ,B1A285629B2C1E304FE65209EFD262D4
54540001,TT00102E,4x4 Evo 2 ,604A0134D81D4DB9F880884FDF4BD42F
53450021,SE03308A,Sega GT Online ,74916F2CBC4626DF86112BCE05E319C8
53450021,SE03306J,Sega GT Online ,244AB6267DDA2767EB68F257A425EA7D
544D000B,TM01101A,Corvette ,33DFD4CE11AF404E9A1EF060D6530DA2
434D0028,CM04001E,England International Football: 2004 Edition ,DE7EF6D21586C95F6DEA911F7E54DA09
49470022,IG03408A,Enter the Matrix ,B79D0C825433C3FA8C930F8A577E492D
49470022,IG03403A,Enter the Matrix ,0811D7EC59DCEACC5CB992A5580FA75F
49470022,IG03409J,Enter the Matrix ,6545B1CE7B11E862340D6235F5CC65A4
49470022,IG03404J,Enter the Matrix ,88226EB3EA41DBD95AC2A138B9F9431F
49470022,IG03407E,Enter the Matrix ,F00F0CD97BFAC10E5987E6037706774F
53570001,SW00102E,Enclave ,26449E8E9220A0B3B0DE2F23D719150E
45410012,EA01803J,Buffy the Vampire Slayer ,2E0FA0E9EEF9D01604890495E073F319
45410012,EA01802E,Buffy the Vampire Slayer ,09241EFE94D5A16A4F47D2E13A0F49C8
454D0002,EM00201A,Big Mutha Truckers ,BC4FDF1AC1F693D8E4E80B30CF4C22DB
454D0002,EM00203E,Big Mutha Truckers ,DF115761FC083EEB83FF8F16A48B138E
454D0017,EM02303E,Big Mutha Truckers 2: Truck Me Harder ,127584D1B2EC3F00D6F64C5642EDB511
4D4A0008,MJ00801A,Blowout ,A0C5532A589A243080A5CEB4DCD48B15
4D4A0008,MJ00802E,Blowout ,2B2AD54A3DABF53E66FBE9649E938B20
4D53001E,MS03006A,Brute Force ,5C2F81C8762FFAF56160FE9A66465B30
4D53001E,MS03003J,Brute Force ,209AD033FCC29DFBED2235AFACBF0EE6
4D53001E,MS03007E,Brute Force ,FD976F6FCB61CE2857D22C5261502F82
4143000E,AC01401A,BMX XXX ,FD450DA3B685C74E1D5CFB6CA22EE06E
4A410005,JA00501E,Goblin Commander: Unleash the Horde ,53BEAA3F3E27BC26C3FC711FD5706D34
54510023,TQ03501K,Sphinx and the Cursed Mummy ,DEC09AA53E97E97FFB2A6846ED6DC02F
54510023,TQ03504E,Sphinx and the Cursed Mummy ,09E6F469E57F0F78F6CCC7FF86CB8F16
4A410005,JA00503A,Goblin Commander: Unleash the Horde ,1D9DACDE012E3708D384244022610D88
53450023,SE03502A,ESPN NBA Basketball ,9E2345300F486B0D7AE938A431A17582
53450026,SE03801A,ESPN NHL Hockey ,B7AF7C5089917FAACDA7B8B5EE12B722
5345002D,SE04501E,ESPN NHL Hockey ,99B9A3E893ADD5466014B9C78E49AA6A
5345002E,SE04601E,ESPN NBA Basketball ,532B7FE0ABC6E807631AFAC8B01EAC4A
4253000B,BS01101A,Power Drome ,88D0D69EEA51818727757710C4B0575F
4253000B,BS01102E,Powerdrome ,CA02D9B22AD10E2D68DA3E67654BF124
43430005,CC00504J,Circus Drive ,A5EFB953C99607C9B1FA876A9518A25C
43430005,CC00505K,Group S Challenge ,3AFD98E6DB23C0D29D5907F7269EECA1
43430005,CC00503E,Group S Challenge ,596D09A83B41E6EA86BCF902A25AC749
4947000B,IG01101A,Furious Karting ,BEEFA87159E9707256412133D3896476
4D530003,MS00303J,Project Gotham: World Street Racer ,0A547C361375205254B015075CE9871F
4D530003,MS00304E,Project Gotham Racing ,FDE1412BBCE4B9AC560F165D62C5463D
4D53004B,MS07505K,Project Gotham Racing 2 ,347D26A28CDC6C84C9BE4976CF181C9A
4D53004B,MS07502E,Project Gotham Racing 2 ,6B756A79C6A828215175F967A9E1D804
5345002B,SE04301A,Sonic Heroes ,5176CACD522A30C04D176FD90A3E80A9
5345002B,SE04303J,Sonic Heroes ,2089E5C2F8F5B5DF022E4E4EFCF48F3F
5345002B,SE04304E,Sonic Heroes ,8C8B260B2276EFD7A3804557414A7216
41430001,AC00101A,Dave Mirra Freestyle BMX 2 ,17F6C3263B4350776282A2B8A9AA0A62
41430001,AC00102E,Dave Mirra Freestyle BMX 2 ,33E79E243AB61BC6267B5F64CE628831
41560037,AV05507K,Shrek 2 ,80295E2D8DFF7C6B12C3B2925A412177
41560037,AV05506E,Shrek 2 ,25297B2BB57ADBA7FC3346680F30B40C
41560037,AV05503E,Shrek 2 ,A68F4458BF531AFCD25F13BB44742604
41560037,AV05504E,Shrek 2 ,22ACDF544B6D8871D56E622E5427094C
41560037,AV05505E,Shrek 2 ,C005B3719196D9AB715A89FF91D52C7A
41560037,AV05509E,Shrek 2 ,5A5C1348459E7275A5E08C47BEBD98DD
41560037,AV05508E,Shrek 2 ,B3945FB22979032EB46701524EBAD948
56560029,VV04106E,Die Hard: Vendetta ,2ECF42A624606C5208D816F39289FAAD
56560029,VV04105E,Die Hard: Vendetta ,EB0D1C0EA73BFEB6AB846F8A4A1691C1
434B0001,CK00101J,Daisenryaku VII ,1C1E21411921F19E21D628A7CA6DC67C
4541002F,EA04704A,The Sims ,78F781B28E448BA18C514601B1A53CE9
4541002F,EA04705E,The Sims ,DBF5FF91BF92CA1BC865C9C34A3415C4
4B4E001D,KN02901E,Dancing Stage Unleashed ,5C39561A2273BF56EF60DB734A170BBD
4D450001,ME00101J,C.A.T: Cyber Attack Team ,75ACEC4D70D442BB70501B99D1B65261
56550015,VU02101K,The Simpsons: Hit & Run ,A400E905C1DC6CD2D4A0CED2D63431CB
56550015,VU02102E,The Simpsons: Hit & Run ,5E64328FA81FCBAA3E862CAF7D5F0501
4143001A,AC02601A,Gladiator: Sword of Vengeance ,BDC15569EF180C868C79226D6AC8DA47
4143001A,AC02602E,Gladiator: Sword of Vengeance ,58E4ABF15EAC21CAC714BEA871C8F512
4143001A,AC02603E,Gladiator: Schwert der Rache ,A2D3BFBAF3A0E35D0DD549E15C7528F6
42530005,BS00503A,The Elder Scrolls III: Morrowind: Game of the Year Edition ,8A41956662CDBA8ED908326142546ED2
42530005,BS00505E,The Elder Scrolls III: Morrowind: Game of the Year Edition ,AFE49CDD39C8DC471460EEC0EF5B7565
4D570017,MW02301A,Freestyle Metal X ,7ECE20C391AEA60EC5D5A9941E03B235
4D570017,MW02302E,Freestyle Metal X ,0EA0E058C03704E1B8D6B67CC2DF1E11
54510020,TQ03201A,The Fairly OddParents: Breakin' da Rules ,F056044E87C5800CF028EEEC6A2AFB0B
4143001A,AC02606J,Gladiator: Sword of Vengeance ,889E7C3FDB49801F2AD71A138432D4BE
4553000D,ES01304K,Backyard Wrestling: Don't Try This at Home ,E884DC5A0427869D1E77427C35A89C5E
4553000D,ES01303E,Backyard Wrestling: Don't Try This at Home ,2BFB63710E8FFC4415234CA2BA1F2398
45530016,ES02202E,Backyard Wrestling 2: There Goes the Neighborhood ,979115B6D797310FB8BEE079C9DFFD1E
4D570007,MW00701A,Freaky Flyers ,44E234A2426816CD1DC3E68901811BC3
4D570007,MW00703E,Freaky Flyers ,1F2F2CBDEF68E73F16562388EBEBF3D3
4E4D0003,NM00302J,Soulcalibur II ,9D165916671D4B4E75CCE4B159750035
4E4D0003,NM00304J,Soulcalibur II ,F8E3F9AECE16AAE7BADD696B5B9ADAEE
4E4D0003,NM00303E,Soulcalibur II ,CED311EB5140EE025E683C9CEBCF91A9
4541000B,EA01105J,2002 FIFA World Cup ,A4EAC8DDA3013AF6186D9628B838CE45
4541000B,EA01109E,2002 FIFA World Cup ,9D089A1DE179967BF63D92544349CFE7
4541000B,EA01103E,2002 FIFA World Cup ,9004B0C73D8CB88911741D71183F8AA7
4541000B,EA01102E,2002 FIFA World Cup ,A346F1E683C4757E4530ED7A148DF716
4E4D0003,NM00301A,Soulcalibur II ,8ECABC50DE1E14D10AC73141424D5761
56550042,VU06602E,50 Cent: Bulletproof ,C468931CD76842726A094DCA911CA95F
41430007,AC00702E,Aggressive Inline ,B08676B423C79BB281CF2106799BF874
4B4E0002,KN00201A,AirForce Delta Storm,D4428A14B532D5F41A51BA99146BF8A2
4D4A0009,MJ00902E,Advent Rising ,53685ECC297179A9D566C6DD8B35A2ED
4D4A0014,MJ02003E,Aeon Flux ,FBB2102E0284D3F5ACB8A78DF26C25A5
4D4A0014,MJ02002E,Aeon Flux ,0BE11EA0CD8CD17764A780F342733DDB
4C41000D,LA01301A,Armed and Dangerous ,C6C5AEEDD47B4E2C0BF0DD5B891CFE3A
4C41000D,LA01305J,Armed and Dangerous ,D09136F2DDAC10336846AF07F31DA644
4C41000D,LA01304E,Armed and Dangerous ,FFA1A4B7F52FAC6A5DD3004A215CE6C3
4C41000D,LA01303E,Armed and Dangerous ,A5BAE6D3A566406530E34E13B9AFECA0
4C41000D,LA01302E,Armed and Dangerous ,DD284B04B9683CB2B15B7F0D97833F09
5655000F,VU01501K,Battlestar Galactica ,426015F9AB1A32BC72134B901D7CC0AF
5655000F,VU01502E,Battlestar Galactica ,88DF16F0FFC702BBE31DA47D588FF6AE
49500006,IP00602A,RLH: Run Like Hell,9A247CE76829B846558FB7B83639FDE6
49500006,IP00603E,RLH: Run Like Hell,EDF608CD835D59A188D22DC686B09103
4950000A,IP01005K,Baldur's Gate: Dark Alliance II,C4AA5BE24ABF06F7C6E843F894C7F661
4950000A,IP01003E,Baldur's Gate: Dark Alliance II,98B74B44FC6037FFA10363D379BEDB90
4950000A,IP01004E,Baldur's Gate: Dark Alliance II,CB7DD12AA094D17A365C10B8ACA3377C
49580001,IX00106E,The Bard's Tale,63781EDFC02B58E52842B02AD65143F9
5553001C,US02801K,Batman: Rise of Sin Tzu,20BA311DA4FAEDC910C4E0310914E7A0
5553001C,US02802E,Batman: Rise of Sin Tzu,D7B56734A9C0E7D32DF3D73CFA71AFC1
564E0006,VN00601E,Baldur's Gate: Dark Alliance,EB884E8CC63B58DDE05D9738D0AA7FC6
424D0006,BM00601A,Carmen Sandiego: The Secret of the Stolen Drums ,B785D3496D3C1221D92985EB18F1BEDC
424D0006,BM00602E,Carmen Sandiego: The Secret of the Stolen Drums ,9E92ECB09B3247B81F1F9D1869610437
4D530013,MS01906A,Blinx: The Time Sweeper ,72FDE86412952FACE9338662E7F1B94A
4D530013,MS01905A,Blinx: The Time Sweeper ,9B066D046469935DE106841C03DC0B50
4D530013,MS01902J,Blinx: The Time Sweeper ,F80E54A82098B2E3E56F4980E5475619
4D530013,MS01904J,Blinx: The Time Sweeper ,FF9223760B09930DE33827F07E5E39BB
4D530013,MS01903E,Blinx: The Time Sweeper ,D30D882E8B734764FAB1C459152EEDBE
55530018,US02402K,Beyond Good & Evil ,AFC9786AFF1E90F24D1853E39617A370
55530018,US02401E,Beyond Good & Evil ,4023600A70CC2306C18DE448434A3312
41560019,AV02501A,Cabela's Dangerous Hunts ,02BDB6C6D76236B4D02369BF0AA64273
41560019,AV02503E,Cabela's Dangerous Hunts ,2A16ECD244C024DFD1A7C4DA3CD43BCE
48550001,HU00101A,Bloody Roar: Extreme ,E00EEF19B4D9A87FEFF6DEB4C239CCB4
48550001,HU00102J,Bloody Roar: Extreme ,83A753424D2B1E43CF3A96A28635CE7D
48550001,HU00103E,Bloody Roar: Extreme ,20A6DE51FD20D8268E578E072C18E217
494C0002,IL00202J,Braveknight: Leverant Yeongungjeon ,56D1D3E9201300C84E07E3D7CA273F55
5451001D,TQ02903E,Broken Sword: The Sleeping Dragon ,58EBC6F9C200667E55DF032A04C43324
5451001D,TQ02905A,Broken Sword: The Sleeping Dragon ,095BB6ACBE3B65954B0D23347B5BB9A1
5655001F,VU03101K,Crash Nitro Kart ,CEB79664D4B6176EE406625715F11FD9
5655001F,VU03102E,Crash Nitro Kart ,7D0FB2975B4FD6A9B7F14E7FB21D16C4
584C000F,XL01504A,NCAA Football 2005 + Top Spin ,C5EC8B1ED597B694347C6FBFC5D36CB6
58580007,XX00701A,Microsoft Windows Media Center Extender for Xbox ,C2DFFFC9762203EDCA63857F46BBDA23
58580007,XX00702A,Microsoft Windows Media Center Extender for Xbox v1.01,9E528DF780ABE067E11C745BD4FEA1AA
564E0004,VN00401E,Hunter: The Reckoning ,A8966FE08B9EF4F5E98807BBCD864A94
4B4E0027,KN03901K,World Soccer Winning Eleven 8: International ,0A1DF21298FA4643CADC04CA717B7F15
4B4E002F,KN04702K,World Soccer Winning Eleven 9 ,631C8CC872092649A7B44B5956897DF6
4C410006,LA00601A,Secret Weapons over Normandy ,B7906FFEB43C11B537ED0F5FF3121D24
4C410006,LA00602E,Secret Weapons over Normandy ,CB4CDFE18F15C7132D9256524FBB8133
4C410006,LA00603E,Secret Weapons over Normandy ,C9D99C63AA5BD3224192487F50511327
4C410006,LA00604E,Secret Weapons over Normandy ,47ED24B1A505DC99213233587DDD4B1A
4C410006,LA00605E,Secret Weapons over Normandy ,7FDE9B37E893EFDC7F1C5A3A12188CA2
4C410006,LA00606E,Secret Weapons over Normandy ,5C180F902D40282FD0B547C72F161D79
545100F6,TQ24601K,Disney/Pixar The Incredibles: Rise of the Underminer ,BED11F3D95F752F944FF3C23D660698E
545100F6,TQ24602E,Disney/Pixar The Incredibles: Rise of the Underminer ,C5D08677F9C47265A67532DDE5491495
4D5300C8,MS20001A,Xbox Live Arcade: Including Ms. Pac-Man,84874E003DE4B13A0D4EFB5FA47E3E7D
4D5300C8,MS20002W,Xbox Live Arcade ,FE1FFDE8D3D6F929CE253EE66CD7838F
584C8014,XL02070W,Forza Motorsport + Xbox Live Arcade ,BDFC0CCC7CAA68EED3B9C8CAB5F87FC3
41430017,AC02301E,Dakar 2 ,5C2CA758A79F3F36C4933181B303CE46
41430017,AC02302A,Dakar 2: The World's Ultimate Rally ,A4BB75A9B546A78667E4BE5BB143BA51
53430006,SC00601E,Conflict: Desert Storm II ,C2E97CBE72F5CCBD04FA2026B3AF4255
53430006,SC00602A,Conflict: Desert Storm II: Back to Baghdad ,11F203CF019CE2DB6A59FB7083B780DE
55530020,US03201K,"Crouching Tiger, Hidden Dragon ",E4DBCCA01FA5E4927D119CD67C7AE107
55530020,US03202E,"Crouching Tiger, Hidden Dragon ",17B556C0385CE50634FD26EB711EEA47
57450005,WE00504A,Curse: The Eye of Isis ,4624640B5044DCC5A71406662FFF63B8
57450005,WE00505E,Curse: The Eye of Isis ,FD2D7B2974FCFF64DA2BA8BACF7504DD
42410001,BA00101J,Digimon Battle Chronicle ,C13902FA12D193A545388B7844E9AFE8
42410001,BA00102A,Digimon Rumble Arena 2 ,7677EAF46B7545E908B48FCC219175CF
42410001,BA00103E,Digimon Rumble Arena 2 ,D654A413890C18977FFE4DDEFFE4BA60
42560002,BV00203E,Disneys Himmel und Huhn ,12F514C6161FDDC19F946F5FCC02DBEF
43430003,CC00302E,Dino Crisis 3 ,540F4687451BC46AC10B21B0E023E3F3
43430003,CC00303J,Dino Crisis 3 ,A10AEBF7CD5C6D9583B82A5ACF04D672
43430003,CC00304K,Dino Crisis 3 ,8E54377FD313B94A5022E63910AF6641
454D0008,EM00801E,Bad Boys II ,99C915C43BEBBEB7A35110C575CE7BBD
454D0008,EM00802E,Bad Boys II ,F608FA83E17A7B6E76DC697EDC988617
454D0008,EM00803E,Bad Boys II ,E6AB3FE155A5526F3A54844AF2899A50
4D530069,MS10501J,Dinosaur Hunting: Ushinawareta Daichi ,59FEC8A7559C6749BFA828DAA8978ACA
544D000F,TM01501E,Dinotopia: The Sunstone Odyssey ,02C2D0019A58CC5B0B66D73C0DD06153
544D000F,TM01502A,Dinotopia: The Sunstone Odyssey ,9658DB71F11C8E2F9255B8E65383879E
41560027,AV03901A,Disney's Extreme Skate Adventure ,F288A42FE926695B63B11E7EF2DABE87
41560027,AV03902E,Disney's Extreme Skate Adventure ,573BB34C4B55AC817889E9F424937C1B
41560027,AV03903E,Disney's Extreme Skate Adventure ,63AD72263794799681C55BBD7B203192
4D4A000B,MJ01101A,Drake of the 99 Dragons ,60E34DA22A73220CDD8C76A386144DE0
544D000D,TM01301A,Disney's The Haunted Mansion ,A190D10305F2C8B2B3284ED34FF8FD01
544D000D,TM01302E,Disney's The Haunted Mansion ,DB8B45C7A0A8B4DD761BB030C0162290
544D000D,TM01303E,Disney's The Haunted Mansion ,5511AAABA450CFFB3169919E90510F85
55530012,US01804E,Dragon's Lair 3D: Return to the Lair ,3721AEC5640E745133B40840CC502941
56550028,VU04001K,Dr. Seuss' The Cat in the Hat ,DF196386587D7DF4D8BD3C1CD7B9F2E7
56550028,VU04002E,The Cat in the Hat ,B1B02EA15C52488D35AA4CACC94D34B9
434D0006,CM00601E,IndyCar Series ,BC347B626543055E04CDE171EA50D8E6
434D0006,CM00603A,IndyCar Series ,3F4E4CBA8714F908C9811A508B295B04
45410032,EA05001E,F1 Career Challenge ,F2ABABFD997D627DCF9D2C218C610250
